BaseName,Tag,Original_Value,Converted_Value,Change_Status
"Z 7- Vai pra Casa Padilha","File:FileTypeExtension","doc","pdf","Modified"
"Z 7- Vai pra Casa Padilha","File:MIMEType","application/msword","application/pdf","Modified"
"Z 7- Vai pra Casa Padilha","FlashPix:AppVersion","11.5606","","Removed from original"
"Z 7- Vai pra Casa Padilha","FlashPix:Author","Marcelo","","Removed from original"
"Z 7- Vai pra Casa Padilha","FlashPix:CharCountWithSpaces","6288","","Removed from original"
"Z 7- Vai pra Casa Padilha","FlashPix:Characters","5316","","Removed from original"
"Z 7- Vai pra Casa Padilha","FlashPix:CodePage","Windows Latin 1 (Western European)","","Removed from original"
"Z 7- Vai pra Casa Padilha","FlashPix:Comments","","","Modified"
"Z 7- Vai pra Casa Padilha","FlashPix:CompObjUserType","Documento do Microsoft Office Word","","Removed from original"
"Z 7- Vai pra Casa Padilha","FlashPix:CompObjUserTypeLen","35","","Removed from original"
"Z 7- Vai pra Casa Padilha","FlashPix:Company","Brasil Virtual","","Removed from original"
"Z 7- Vai pra Casa Padilha","FlashPix:CreateDate","2010:10:17 11:57:00","","Removed from original"
"Z 7- Vai pra Casa Padilha","FlashPix:DocFlags","1Table, ExtChar","","Removed from original"
"Z 7- Vai pra Casa Padilha","FlashPix:HeadingPairs","TâÂ¡tulo, 1","","Removed from original"
"Z 7- Vai pra Casa Padilha","FlashPix:HyperlinksChanged","No","","Removed from original"
"Z 7- Vai pra Casa Padilha","FlashPix:Identification","Word 8.0","","Removed from original"
"Z 7- Vai pra Casa Padilha","FlashPix:Keywords","","","Modified"
"Z 7- Vai pra Casa Padilha","FlashPix:LanguageCode","Portuguese (Brazilian)","","Removed from original"
"Z 7- Vai pra Casa Padilha","FlashPix:LastModifiedBy","Marcelo","","Removed from original"
"Z 7- Vai pra Casa Padilha","FlashPix:Lines","44","","Removed from original"
"Z 7- Vai pra Casa Padilha","FlashPix:LinksUpToDate","No","","Removed from original"
"Z 7- Vai pra Casa Padilha","FlashPix:ModifyDate","2010:10:20 20:08:00","","Removed from original"
"Z 7- Vai pra Casa Padilha","FlashPix:Pages","1","","Removed from original"
"Z 7- Vai pra Casa Padilha","FlashPix:Paragraphs","12","","Removed from original"
"Z 7- Vai pra Casa Padilha","FlashPix:RevisionNumber","36","","Removed from original"
"Z 7- Vai pra Casa Padilha","FlashPix:ScaleCrop","No","","Removed from original"
"Z 7- Vai pra Casa Padilha","FlashPix:Security","","","Modified"
"Z 7- Vai pra Casa Padilha","FlashPix:SharedDoc","No","","Removed from original"
"Z 7- Vai pra Casa Padilha","FlashPix:Software","Microsoft Office Word","","Removed from original"
"Z 7- Vai pra Casa Padilha","FlashPix:Subject","","","Modified"
"Z 7- Vai pra Casa Padilha","FlashPix:System","Windows","","Removed from original"
"Z 7- Vai pra Casa Padilha","FlashPix:Template","Normal","","Removed from original"
"Z 7- Vai pra Casa Padilha","FlashPix:Title","Vai pra Casa Padilha","","Removed from original"
"Z 7- Vai pra Casa Padilha","FlashPix:TitleOfParts","Vai pra Casa Padilha","","Removed from original"
"Z 7- Vai pra Casa Padilha","FlashPix:TotalEditTime","6.3 hours","","Removed from original"
"Z 7- Vai pra Casa Padilha","FlashPix:Word97","No","","Removed from original"
"Z 7- Vai pra Casa Padilha","FlashPix:Words","984","","Removed from original"
"Z 7- Vai pra Casa Padilha","ICC-header:CMMFlags","","Not Embedded, Independent","Added in converted"
"Z 7- Vai pra Casa Padilha","ICC-header:ColorSpaceData","","GRAY","Added in converted"
"Z 7- Vai pra Casa Padilha","ICC-header:ConnectionSpaceIlluminant","","0.9642 1 0.82491","Added in converted"
"Z 7- Vai pra Casa Padilha","ICC-header:DeviceAttributes","","Reflective, Glossy, Positive, Color","Added in converted"
"Z 7- Vai pra Casa Padilha","ICC-header:DeviceManufacturer","","none","Added in converted"
"Z 7- Vai pra Casa Padilha","ICC-header:DeviceModel","","","Modified"
"Z 7- Vai pra Casa Padilha","ICC-header:PrimaryPlatform","","Apple Computer Inc.","Added in converted"
"Z 7- Vai pra Casa Padilha","ICC-header:ProfileCMMType","","Adobe Systems Inc.","Added in converted"
"Z 7- Vai pra Casa Padilha","ICC-header:ProfileClass","","Output Device Profile","Added in converted"
"Z 7- Vai pra Casa Padilha","ICC-header:ProfileConnectionSpace","","XYZ ","Added in converted"
"Z 7- Vai pra Casa Padilha","ICC-header:ProfileCreator","","Adobe Systems Inc.","Added in converted"
"Z 7- Vai pra Casa Padilha","ICC-header:ProfileDateTime","","1999:06:03 00:00:00","Added in converted"
"Z 7- Vai pra Casa Padilha","ICC-header:ProfileFileSignature","","acsp","Added in converted"
"Z 7- Vai pra Casa Padilha","ICC-header:ProfileID","","0","Added in converted"
"Z 7- Vai pra Casa Padilha","ICC-header:ProfileVersion","","2.1.0","Added in converted"
"Z 7- Vai pra Casa Padilha","ICC-header:RenderingIntent","","Perceptual","Added in converted"
"Z 7- Vai pra Casa Padilha","ICC_Profile:GrayTRC","","(Binary data 524 bytes, use -b option to extract)","Added in converted"
"Z 7- Vai pra Casa Padilha","ICC_Profile:MediaBlackPoint","","0 0 0","Added in converted"
"Z 7- Vai pra Casa Padilha","ICC_Profile:MediaWhitePoint","","0.9642 1 0.82491","Added in converted"
"Z 7- Vai pra Casa Padilha","ICC_Profile:ProfileCopyright","","Copyright 1999 Adobe Systems Incorporated","Added in converted"
"Z 7- Vai pra Casa Padilha","ICC_Profile:ProfileDescription","","Dot Gain 20%","Added in converted"
"Z 7- Vai pra Casa Padilha","MS-DOC:Characters","5316","","Removed from original"
"Z 7- Vai pra Casa Padilha","MS-DOC:CreateDate","2010:10:17 09:57:00","","Removed from original"
"Z 7- Vai pra Casa Padilha","MS-DOC:LastPrinted","0000:00:00 00:00:00","","Removed from original"
"Z 7- Vai pra Casa Padilha","MS-DOC:Lines","44","","Removed from original"
"Z 7- Vai pra Casa Padilha","MS-DOC:ModifyDate","2010:10:20 20:08:37","","Removed from original"
"Z 7- Vai pra Casa Padilha","MS-DOC:Pages","1","","Removed from original"
"Z 7- Vai pra Casa Padilha","MS-DOC:Paragraphs","12","","Removed from original"
"Z 7- Vai pra Casa Padilha","MS-DOC:RevisionNumber","36","","Removed from original"
"Z 7- Vai pra Casa Padilha","MS-DOC:TotalEditTime","6.3 hours","","Removed from original"
"Z 7- Vai pra Casa Padilha","MS-DOC:Words","984","","Removed from original"
"Z 7- Vai pra Casa Padilha","PDF:Author","","Marcelo","Added in converted"
"Z 7- Vai pra Casa Padilha","PDF:CreateDate","","2026:02:05 12:03:05-05:00","Added in converted"
"Z 7- Vai pra Casa Padilha","PDF:Creator","","Acrobat PDFMaker 25 for Word","Added in converted"
"Z 7- Vai pra Casa Padilha","PDF:Language","","PT-BR","Added in converted"
"Z 7- Vai pra Casa Padilha","PDF:Linearized","","Yes","Added in converted"
"Z 7- Vai pra Casa Padilha","PDF:ModifyDate","","2026:02:05 12:03:15-05:00","Added in converted"
"Z 7- Vai pra Casa Padilha","PDF:PDFVersion","","1.6","Added in converted"
"Z 7- Vai pra Casa Padilha","PDF:PageCount","","2","Added in converted"
"Z 7- Vai pra Casa Padilha","PDF:PageLayout","","OneColumn","Added in converted"
"Z 7- Vai pra Casa Padilha","PDF:Producer","","Adobe PDF Library 25.1.159","Added in converted"
"Z 7- Vai pra Casa Padilha","PDF:Subject","","","Modified"
"Z 7- Vai pra Casa Padilha","PDF:TaggedPDF","","Yes","Added in converted"
"Z 7- Vai pra Casa Padilha","PDF:Title","","Vai pra Casa Padilha","Added in converted"
"Z 7- Vai pra Casa Padilha","System:Directory","C:/Users/lstuch1/Desktop/Flash Drive #1 Action w DOC","C:/Users/lstuch1/Desktop/Flash Drive #1 Action w DOC","Unchanged"
"Z 7- Vai pra Casa Padilha","System:FileAccessDate","2026:02:05 12:40:00-05:00","2026:02:05 12:32:12-05:00","Modified"
"Z 7- Vai pra Casa Padilha","System:FileCreateDate","2026:02:05 11:57:56-05:00","2026:02:05 12:03:14-05:00","Modified"
"Z 7- Vai pra Casa Padilha","System:FileModifyDate","2010:10:20 18:08:38-04:00","2026:02:05 12:03:15-05:00","Modified"
"Z 7- Vai pra Casa Padilha","System:FileName","Z 7- Vai pra Casa Padilha.doc","Z 7- Vai pra Casa Padilha.pdf","Modified"
"Z 7- Vai pra Casa Padilha","System:FilePermissions","-rw-rw-rw-","-rw-rw-rw-","Unchanged"
"Z 7- Vai pra Casa Padilha","System:FileSize","29 kB","111 kB","Modified"
"Z 7- Vai pra Casa Padilha","XMP-dc:Creator","","Marcelo","Added in converted"
"Z 7- Vai pra Casa Padilha","XMP-dc:Description","","","Modified"
"Z 7- Vai pra Casa Padilha","XMP-dc:Format","","application/pdf","Added in converted"
"Z 7- Vai pra Casa Padilha","XMP-dc:Title","","Vai pra Casa Padilha","Added in converted"
"Z 7- Vai pra Casa Padilha","XMP-pdf:Keywords","","","Modified"
"Z 7- Vai pra Casa Padilha","XMP-pdf:Producer","","Adobe PDF Library 25.1.159","Added in converted"
"Z 7- Vai pra Casa Padilha","XMP-pdfaExtension:SchemasNamespaceURI","","http://ns.adobe.com/xap/1.0/mm/","Added in converted"
"Z 7- Vai pra Casa Padilha","XMP-pdfaExtension:SchemasPrefix","","xmpMM","Added in converted"
"Z 7- Vai pra Casa Padilha","XMP-pdfaExtension:SchemasPropertyCategory","","internal","Added in converted"
"Z 7- Vai pra Casa Padilha","XMP-pdfaExtension:SchemasPropertyDescription","","UUID based identifier for specific incarnation of a document","Added in converted"
"Z 7- Vai pra Casa Padilha","XMP-pdfaExtension:SchemasPropertyName","","InstanceID","Added in converted"
"Z 7- Vai pra Casa Padilha","XMP-pdfaExtension:SchemasPropertyValueType","","URI","Added in converted"
"Z 7- Vai pra Casa Padilha","XMP-pdfaExtension:SchemasSchema","","XMP Media Management Schema","Added in converted"
"Z 7- Vai pra Casa Padilha","XMP-pdfaid:Conformance","","U","Added in converted"
"Z 7- Vai pra Casa Padilha","XMP-pdfaid:Part","","2","Added in converted"
"Z 7- Vai pra Casa Padilha","XMP-x:XMPToolkit","","Adobe XMP Core 9.1-c001 79.675d0f7, 2023/06/11-19:21:16        ","Added in converted"
"Z 7- Vai pra Casa Padilha","XMP-xmp:CreateDate","","2026:02:05 12:03:05-05:00","Added in converted"
"Z 7- Vai pra Casa Padilha","XMP-xmp:CreatorTool","","Acrobat PDFMaker 25 for Word","Added in converted"
"Z 7- Vai pra Casa Padilha","XMP-xmp:MetadataDate","","2026:02:05 12:03:15-05:00","Added in converted"
"Z 7- Vai pra Casa Padilha","XMP-xmp:ModifyDate","","2026:02:05 12:03:15-05:00","Added in converted"
"Z 7- Vai pra Casa Padilha","XMP-xmpMM:DocumentID","","uuid:3a280693-23e0-4509-a3e1-d4efc0f2b530","Added in converted"
"Z 7- Vai pra Casa Padilha","XMP-xmpMM:HistoryAction","","converted","Added in converted"
"Z 7- Vai pra Casa Padilha","XMP-xmpMM:HistoryInstanceID","","uuid:6d734b10-f03d-4aa3-b9e2-d91c1cda3b1d","Added in converted"
"Z 7- Vai pra Casa Padilha","XMP-xmpMM:HistoryParameters","","converted to PDF/A-2u","Added in converted"
"Z 7- Vai pra Casa Padilha","XMP-xmpMM:HistorySoftwareAgent","","Preflight","Added in converted"
"Z 7- Vai pra Casa Padilha","XMP-xmpMM:HistoryWhen","","2026:02:05 12:03:15-05:00","Added in converted"
"Z 7- Vai pra Casa Padilha","XMP-xmpMM:InstanceID","","uuid:14a31182-b71d-4f75-be43-475e228a2b40","Added in converted"
"Z 7- Vai pra Casa Padilha","XMP-xmpMM:RenditionClass","","default","Added in converted"
"Z 7- Vai pra Casa Padilha","XMP-xmpMM:VersionID","","1","Added in converted"
"Z 7- Vai pra Casa Padilha","ï»¿SourceFile","C:/Users/lstuch1/Desktop/Flash Drive #1 Action w DOC/Z 7- Vai pra Casa Padilha.doc","C:/Users/lstuch1/Desktop/Flash Drive #1 Action w DOC/Z 7- Vai pra Casa Padilha.pdf","Modified"
"Z12  Brasil","ExifTool:ExifToolVersion","13.4","13.4","Unchanged"
"Z12  Brasil","File:FileType","DOC","PDF","Modified"
"Z12  Brasil","File:FileTypeExtension","doc","pdf","Modified"
"Z12  Brasil","File:MIMEType","application/msword","application/pdf","Modified"
"Z12  Brasil","FlashPix:AppVersion","11.5606","","Removed from original"
"Z12  Brasil","FlashPix:Author","Marcelo","","Removed from original"
"Z12  Brasil","FlashPix:CharCountWithSpaces","11835","","Removed from original"
"Z12  Brasil","FlashPix:Characters","10006","","Removed from original"
"Z12  Brasil","FlashPix:CodePage","Windows Latin 1 (Western European)","","Removed from original"
"Z12  Brasil","FlashPix:Comments","","","Modified"
"Z12  Brasil","FlashPix:CompObjUserType","Documento do Microsoft Office Word","","Removed from original"
"Z12  Brasil","FlashPix:CompObjUserTypeLen","35","","Removed from original"
"Z12  Brasil","FlashPix:Company","Brasil Virtual","","Removed from original"
"Z12  Brasil","FlashPix:CreateDate","2010:11:19 09:24:00","","Removed from original"
"Z12  Brasil","FlashPix:DocFlags","1Table, ExtChar","","Removed from original"
"Z12  Brasil","FlashPix:HeadingPairs","TâÂ¡tulo, 1","","Removed from original"
"Z12  Brasil","FlashPix:HyperlinksChanged","No","","Removed from original"
"Z12  Brasil","FlashPix:Identification","Word 8.0","","Removed from original"
"Z12  Brasil","FlashPix:Keywords","","","Modified"
"Z12  Brasil","FlashPix:LanguageCode","Portuguese (Brazilian)","","Removed from original"
"Z12  Brasil","FlashPix:LastModifiedBy","Marcelo","","Removed from original"
"Z12  Brasil","FlashPix:Lines","83","","Removed from original"
"Z12  Brasil","FlashPix:LinksUpToDate","No","","Removed from original"
"Z12  Brasil","FlashPix:ModifyDate","2010:11:23 17:34:00","","Removed from original"
"Z12  Brasil","FlashPix:Pages","1","","Removed from original"
"Z12  Brasil","FlashPix:Paragraphs","23","","Removed from original"
"Z12  Brasil","FlashPix:RevisionNumber","19","","Removed from original"
"Z12  Brasil","FlashPix:ScaleCrop","No","","Removed from original"
"Z12  Brasil","FlashPix:Security","","","Modified"
"Z12  Brasil","FlashPix:SharedDoc","No","","Removed from original"
"Z12  Brasil","FlashPix:Software","Microsoft Office Word","","Removed from original"
"Z12  Brasil","FlashPix:Subject","","","Modified"
"Z12  Brasil","FlashPix:System","Windows","","Removed from original"
"Z12  Brasil","FlashPix:Template","Normal","","Removed from original"
"Z12  Brasil","FlashPix:Title","O Brasil ÎÃÂ£nosÎÃÂ¥ odeia na mesma proporâÂºâÃºo em que ÎÃÂ£nââsÎÃÂ¥ o odiamos","","Removed from original"
"Z12  Brasil","FlashPix:TitleOfParts","O Brasil ÎÃÂ£nosÎÃÂ¥ odeia na mesma proporâÂºâÃºo em que ÎÃÂ£nââsÎÃÂ¥ o odiamos","","Removed from original"
"Z12  Brasil","FlashPix:TotalEditTime","10.4 hours","","Removed from original"
"Z12  Brasil","FlashPix:Word97","No","","Removed from original"
"Z12  Brasil","FlashPix:Words","1852","","Removed from original"
"Z12  Brasil","ICC-header:CMMFlags","","Not Embedded, Independent","Added in converted"
"Z12  Brasil","ICC-header:ColorSpaceData","","GRAY","Added in converted"
"Z12  Brasil","ICC-header:ConnectionSpaceIlluminant","","0.9642 1 0.82491","Added in converted"
"Z12  Brasil","ICC-header:DeviceAttributes","","Reflective, Glossy, Positive, Color","Added in converted"
"Z12  Brasil","ICC-header:DeviceManufacturer","","none","Added in converted"
"Z12  Brasil","ICC-header:DeviceModel","","","Modified"
"Z12  Brasil","ICC-header:PrimaryPlatform","","Apple Computer Inc.","Added in converted"
"Z12  Brasil","ICC-header:ProfileCMMType","","Adobe Systems Inc.","Added in converted"
"Z12  Brasil","ICC-header:ProfileClass","","Output Device Profile","Added in converted"
"Z12  Brasil","ICC-header:ProfileConnectionSpace","","XYZ ","Added in converted"
"Z12  Brasil","ICC-header:ProfileCreator","","Adobe Systems Inc.","Added in converted"
"Z12  Brasil","ICC-header:ProfileDateTime","","1999:06:03 00:00:00","Added in converted"
"Z12  Brasil","ICC-header:ProfileFileSignature","","acsp","Added in converted"
"Z12  Brasil","ICC-header:ProfileID","","0","Added in converted"
"Z12  Brasil","ICC-header:ProfileVersion","","2.1.0","Added in converted"
"Z12  Brasil","ICC-header:RenderingIntent","","Perceptual","Added in converted"
"Z12  Brasil","ICC_Profile:GrayTRC","","(Binary data 524 bytes, use -b option to extract)","Added in converted"
"Z12  Brasil","ICC_Profile:MediaBlackPoint","","0 0 0","Added in converted"
"Z12  Brasil","ICC_Profile:MediaWhitePoint","","0.9642 1 0.82491","Added in converted"
"Z12  Brasil","ICC_Profile:ProfileCopyright","","Copyright 1999 Adobe Systems Incorporated","Added in converted"
"Z12  Brasil","ICC_Profile:ProfileDescription","","Dot Gain 20%","Added in converted"
"Z12  Brasil","MS-DOC:Characters","10006","","Removed from original"
"Z12  Brasil","MS-DOC:CreateDate","2010:11:19 07:24:00","","Removed from original"
"Z12  Brasil","MS-DOC:LastPrinted","0000:00:00 00:00:00","","Removed from original"
"Z12  Brasil","MS-DOC:Lines","83","","Removed from original"
"Z12  Brasil","MS-DOC:ModifyDate","2010:11:23 17:34:33","","Removed from original"
"Z12  Brasil","MS-DOC:Pages","1","","Removed from original"
"Z12  Brasil","MS-DOC:Paragraphs","23","","Removed from original"
"Z12  Brasil","MS-DOC:RevisionNumber","19","","Removed from original"
"Z12  Brasil","MS-DOC:TotalEditTime","10.4 hours","","Removed from original"
"Z12  Brasil","MS-DOC:Words","1852","","Removed from original"
"Z12  Brasil","PDF:Author","","Marcelo","Added in converted"
"Z12  Brasil","PDF:CreateDate","","2026:02:05 12:03:21-05:00","Added in converted"
"Z12  Brasil","PDF:Creator","","Acrobat PDFMaker 25 for Word","Added in converted"
"Z12  Brasil","PDF:Language","","PT-BR","Added in converted"
"Z12  Brasil","PDF:Linearized","","Yes","Added in converted"
"Z12  Brasil","PDF:ModifyDate","","2026:02:05 12:03:31-05:00","Added in converted"
